stop_id,stop_name,stop_lat,stop_lon,location_type,x_m,y_m
craziest.shifting.grad,Awwal Abbas Al Akkad,30.0687077810307,31.3359507236189,0,339605.66040325013,3327565.985088793
renewals.irritable.squeaks,Al Ahly Sporting Club,30.0716268801805,31.3544934853047,0,341397.86449093017,3327863.641055783
trim.poets.jotting,Ramses Extension - Southside,30.0508097487746,31.3074902449906,0,336832.65496019344,3325622.5635826844
unsigned.answers.eating,Ramses Extension - Southside,30.0506807006812,31.30733,0,336816.992537917,3325608.4893994913
growl.bars.clouding,Ramses Extension - Southside,30.0505191792151,31.3075215606989,0,336835.1978874949,3325590.3141402453
acoustics.beak.youthful,Al Fath Superjet,30.0461960919681,31.307709130717,0,336846.19497261406,3325110.9049857194
awoken.masterpiece.prominent,Al Gamaia Al Sharaia,30.0476047156242,31.3139021637542,0,337445.6532799556,3325258.209393412
knots.extension.shook,Police Hospital - Al Shaheed Axis,30.0389565379039,31.3278161661268,0,338773.2657030225,3324280.016743802
magnitude.starlight.tuned,Al Mokhayam Al Daaem - Al Shaheed Axis,30.047380751524,31.3140150124467,0,337456.16859665647,3325233.2264033235
townhouse.supply.provider,Al Mosheer Tantawy Mosque,30.020377449296,31.3779020669815,0,343573.8678583056,3322151.354527258
leotard.masterful.snug,Azhar University City for Boys,30.0502342174398,31.3156943329613,0,337622.75003252225,3325547.0991945392
point.unzipped.stable,Health Insurance Hospital - Nasr City,30.0594586782963,31.3262673740198,0,338657.1630839454,3326554.507472172
recall.everybody.refrained,Al Andalous Specialized Hospital,30.04051,31.32974,0,338961.29546868074,3324449.481161882
bedding.straddled.alive,Al Eman Mosque,30.0647216931038,31.3448342240509,0,340455.6469523819,3327111.76521015
having.with.sideboard,Al Eman Mosque,30.0647011280648,31.3446241657316,0,340435.3632335572,3327109.7791130613
tungsten.crypt.clustered,Al Serag Mall,30.0512946262479,31.3465888689149,0,340603.28800821176,3325621.1658303053
covenants.stream.warthog,10th District (Al Hay Al Asher) - Nasr City,30.0491532904591,31.3792670966351,0,343750.68842476525,3325338.744525184
rant.shakes.hoped,Al Sahel Police Department,30.0839857765639,31.245259310913,0,330888.7614971291,3329390.058900771
workshop.rainwater.rejects,Saint Teresa Metro Station,30.0891932465021,31.2452329182864,0,330895.0818511292,3329967.2710428857
downs.sobbed.obviously,Al Sahel Youth Center,30.0977107331449,31.25329633075,0,331686.699691986,3330899.4010925665
spine.exotic.shin,Al Fath Mosque,30.0977689709054,31.2492675579005,0,331298.5234940344,3330911.8005241314
status.solar.headrest,Abou Wafya Bridge,30.0956711977679,31.2660214687497,0,332909.65730423725,3330654.6624989756
sensitive.household.gains,Al Zawya Al Hamra,30.0985768141674,31.2623609791308,0,332561.7688778973,3330982.068306846
clouding.dummy.sorters,Sekket Al Waili Street - Kobry Al Qobba,30.08757,31.2898,0,335187.91539047984,3329722.221417118
warned.milky.them,Hadayek Al Qobba Station,30.0871191908168,31.2896019801519,0,335168.08139039704,3329672.541991855
cure.talkative.vipers,Dar Al Moshah - Heliopolis,30.0780145620626,31.3003487717389,0,336188.8987555875,3328647.982789447
riches.reputable.division,Dar Al Moshah - Heliopolis,30.0780093236535,31.3002006422473,0,336174.61141225626,3328647.6145532895
lawfully.rollers.showcases,Cairo Stadium,30.0645873815056,31.3065007466123,0,336759.86107633926,3327150.997227833
suddenly.elbow.tonality,Cairo Stadium,30.0644674705343,31.3062456876994,0,336735.0749104188,3327138.071315495
random.yelled.modes,Al Mazallat Metro Station,30.1036699999999,31.2457600000002,0,330970.5267686531,3331571.032539352
revamped.bypassed.covers,National Authority For Military Production,30.1087599754419,31.260827043494,0,332431.1254610311,3332112.9731685347
terms.nightcap.meatball,Minerals & Refrigeration Center - Abboud,30.1077401992035,31.260393349285,0,332387.61070102407,3332000.582427889
fixated.bland.rotations,Aswan Pedestrian Bridge - Shubra Al Kheima,30.1107547967665,31.2758325406615,0,333880.4593528396,3332312.139343784
tonal.much.prosper,Aswan Pedestrian Bridge - Shubra Al Kheima,30.1108970077435,31.2760351042919,0,333900.21683281614,3332327.6065578675
revival.inspected.bars,Novartis Pharma - Al Zaytoun,30.1054086968496,31.2916807995413,0,335398.76490306156,3331696.650648705
jars.blip.stoops,Novartis Pharma - Al Zaytoun,30.1055516371998,31.2917220889812,0,335402.98084348,3331712.4338519797
obvious.swift.delusions,Ibrahim Anwar Mosque - Al Zaytoun,30.1030898863889,31.3006500788305,0,336259.2822938119,3331426.75054701
trailers.grips.divisions,Saray Al Qobba,30.0979988968793,31.3074982589255,0,336910.8726316335,3330852.6953574033
interlude.when.spoken,Teraat Al Gabal Street,30.101801183024,31.305688499675,0,336742.71081841324,3331276.7039470286
encourage.feuds.newsreel,Teraat Al Gabal Street,30.101667672897,31.3056060824437,0,336734.5487162615,3331262.0243102997
simulator.rabble.bidder,Al Thawra Hospital,30.0907920882051,31.3257978773168,0,338662.7662489568,3330027.948740747
yours.bogus.deposits,Al Thawra Hospital,30.0906791343994,31.325772944797,0,338660.1797808133,3330015.4649091004
users.violinist.benched,Telecom Egypt Central - Almaza,30.0865365881934,31.334988556802,0,339541.69301438227,3329543.353456492
scoots.vesting.tramps,Telecom Egypt Central - Almaza,30.0863590725862,31.3348812191107,0,339531.06062949914,3329523.829630666
unhappily.congratulations.nicer,Samir & Ali - Al Thawra Street,30.0826118873771,31.3428807372762,0,340296.0662161447,3329097.309605501
fever.riverbank.senior,City Stars Mall,30.0735259484132,31.3391999174845,0,339926.646017629,3328095.44051136
audibly.roving.instincts,City Stars Mall,30.0735651893126,31.3388933135671,0,339897.1535789734,3328100.219155378
early.splash.cement,Al Galaa Bridge,30.095943793468,31.3425481608626,0,340285.44576183194,3330575.3874878786
blend.slant.coach,Al Galaa Bridge,30.0959890653096,31.3422887406454,0,340260.5169634136,3330580.7679019007
compiler.pancake.mouths,Al Nasr Sporting Club - Heliopolis,30.1039116076516,31.3284573523263,0,338940.3664849248,3331478.275878737
pram.clocking.segregate,Adminstration Of Mobilization And Recruitment,30.1064697200432,31.3240800803919,0,338522.7001588729,3331767.9830507813
hands.allies.consults,Adminstration Of Mobilization And Recruitment,30.1062500876235,31.3237993653477,0,338495.29167602176,3331744.037440588
galaxies.cricket.convinces,Alf Maskan,30.1189095460917,31.3399407468095,0,340071.16049846483,3333124.404222314
remembers.deputy.swoop,Alf Maskan,30.1186862086,31.3407890021815,0,340152.5324006211,3333098.4626685944
additives.nest.shades,Arab Specialized Hospital - Gesr Al Suez,30.1264613131776,31.3514662474796,0,341193.761212967,3333945.296044018
senders.balloons.consults,Arab Specialized Hospital - Gesr Al Suez,30.1262796150959,31.351323928082,0,341179.7585130073,3333925.3559477115
tweed.tourist.heat,CTA Garage - Heliopolis,30.1297229232024,31.3613341014501,0,342149.67020159075,3334293.0976371844
badminton.guitar.cakewalk,Obour Tunnel,30.1639711704969,31.4790217152226,0,353538.34762989427,3337931.86776749
estimate.tomato.deck,Al Salam Exit - Ring Road,30.1646404591781,31.3890931920744,0,344878.6787797243,3338125.0154113127
tearfully.rust.lunch,New Marg Steps - Ring Road,30.1634106529372,31.3414656472101,0,340289.79964782327,3338054.489451352
fool.buckling.squaring,New Marg Steps - Ring Road,30.16363875982,31.3415935901824,0,340302.4895589764,3338079.592185258
dimension.submerged.targeted,Mostorod Bridge - Ring Road,30.1633649662543,31.3040216661349,0,336683.49983107625,3338102.485296325
motorist.emptied.glove,Bahteem,30.1575656912153,31.2809357718025,0,334450.3900771827,3337493.0230963295
emperor.grinders.liberated,Bahteem,30.1572459950073,31.2806935227601,0,334426.52314634854,3337457.941184506
slide.behalf.meanwhile,Bahteem,30.1565896744838,31.280290696799,0,334386.627002061,3337385.782611649
ranking.torso.retraced,Madinaty Exit - Cairo Fayed Desert Road,30.1741172275685,31.554862577535,0,360856.44507043925,3338961.323500798
bared.roughest.tripled,Al Horreya Square,30.1688801002315,31.6025910691872,0,365445.27911208174,3338323.5911526093
petted.hardback.fatherly,Al Horreya Square,30.1679475061989,31.6022366903276,0,365409.88565624226,3338220.652610614
airbase.perfume.perkily,8th District - Al Shorouq,30.1638791955264,31.6054451506425,0,365713.3418627732,3337765.988541402
situates.speeches.blast,8th District - Al Shorouq,30.1638995134793,31.6055773958878,0,365726.10502517177,3337768.084543247
dreamer.reflected.jetting,Al Nahda Square - Al Shorouq,30.1612103639008,31.6234888878773,0,367447.43434328376,3337449.0921313767
windmills.update.tailwind,Al Nahda Square - Al Shorouq,30.1617780686776,31.6240186615287,0,367499.2136600048,3337511.3931620447
assemble.file.snippets,Youth Housing - Al Shorouq,30.1656934646423,31.6470179995786,0,369719.3027930161,3337918.813906231
inserting.hazelnuts.staging,Youth Housing - Al Shorouq,30.1655290203383,31.647529998288,0,369768.3922810421,3337900.0040887026
detect.wounds.bookings,Al Shorouq School,30.166427588057,31.6515977060019,0,370161.2927168108,3337994.9486269727
duos.trumpet.logged,Al Shorouq School,30.1662695262577,31.6514604645795,0,370147.8691933902,3337977.587571505
crusaders.device.reconnect,Falcon School - Al Shorouq,30.1356641622253,31.6639422994596,0,371310.131512851,3334571.573831602
shrubbery.payback.asking,10th District Mini Bus Stop (Al Asher) - Al Shorouq,30.1343247329747,31.6572025877165,0,370659.15236668865,3334430.7519951896
equipping.offers.skills,Al Shorouq,30.13893,31.65398,0,370354.73891040194,3334944.7913904786
essay.sampling.gladiator,Sheraton Bus Station,30.1058424018275,31.3864455041476,0,344531.526616386,3331611.8956211554
flamed.amphibian.loses,Center Cairo Governorate Information Networks,30.0951180150307,31.3826811638553,0,344151.9473073921,3330428.422970762
liquid.fixture.name,Ideal Standard - Nasr Road,30.0912070670817,31.3725329497243,0,343167.7388209694,3330008.8551312056
sketching.puzzles.producers,Masaken Ain Shams,30.13568,31.34992,0,341059.56288325624,3334969.1862813374
changed.titles.ticking,Nour Al Islam Mosque - Shubra Al Kheima,30.1159956361882,31.2844458945431,0,334719.1890586108,3332880.5044212355
birthdays.paves.rocks,Abou Al Majd Center - Mostorod,30.1269781173413,31.2878147919085,0,335062.06534052285,3334092.8729771767
marine.bride.wagers,Al Shaarawy Street - Shubra Al Kheima,30.1336705553019,31.2776445772408,0,334093.39910017897,3334849.376522462
worldwide.uncle.willing,Arab Engineering & Construction Company - Shubra Al Kheima,30.1332873631638,31.2785065476393,0,334175.8004356419,3334805.6520254742
president.promising.cowboys,Isko,30.1511294017568,31.2773021397026,0,334089.6332272182,3336784.9348778324
ulterior.bathtubs.charm,Abbasseya,30.07252,31.28438,0,334640.470075708,3328061.996278457
dreading.lorry.scarecrow,Al Moassasa,30.12281,31.24161,0,330603.2658727694,3333698.5867106584
delighted.scarecrow.stun,Al Mostafa Mosque - 5th Settlement,30.0058667649994,31.4543497982642,0,350925.27935119957,3320441.155810286
microchip.breakfast.baseline,Al Sayeda Aisha,30.0284024303772,31.2578664877417,0,332010.10556830274,3323210.8975302572
tonal.shopper.campus,10th of Ramadan Station - Ismailiya Desert Road,30.1477793217466,31.4208274701238,0,347909.0209899157,3336213.502857036
unpacked.sheds.inner,10th of Ramadan Station - Ismailiya Desert Road,30.1478783322856,31.4207502225165,0,347901.73223572946,3336224.5793806035
summit.clenching.doll,10th of Ramadan Station - Ismailiya Desert Road,30.1479147848008,31.4204357180153,0,347871.49428595824,3336229.038983185
stole.makeup.giggles,10th of Ramadan Station - Ismailiya Desert Road,30.1478087505848,31.4205158105899,0,347879.0462619902,3336217.1801976124
carpeted.mammoths.homecare,Ataba,30.05164,31.25057,0,331345.792130159,3325797.1605599048
approach.rich.saved,Ataba,30.053366719716,31.2470490972032,0,331009.2387470349,3325993.7393634664
file.apron.tweezers,Basateen,29.99132,31.2825,0,334324.1810327427,3319065.023836111
surfacing.lengthen.courage,Bank Area (Bonook) - 5th Settlement,30.0165499329255,31.4279647181291,0,348396.4274069377,3321659.8007305837
vote.wager.genetics,Bank Area (Bonook) - 5th Settlement,30.0164149414837,31.4279681916021,0,348396.5570251456,3321644.835114836
love.skinning.inch,Bank Area (Bonook) - 5th Settlement,30.0161302529581,31.4279576130465,0,348395.1035507872,3321613.2972736293
infinite.plankton.arrow,Al Hamd Square,30.0019147687552,31.422936463321,0,347889.11745674274,3320044.463252472
lake.arise.subjects,1st Settlement (Tagamoa Awwal) Hospital,30.0721819670941,31.4529153001834,0,350886.27617509454,3327792.6754211457
hardening.amphibian.hook,Future University in Egypt (FUE),30.0256797174625,31.4900795713334,0,354400.7014385937,3322591.01139316
many.hillsides.hack,Future University in Egypt (FUE),30.0252438048767,31.4905465172527,0,354445.0965362096,3322542.1062535024
converter.supply.such,Gas - 5th Settlement,30.0146112212752,31.4166084731434,0,347298.1455757449,3321460.025779391
ditching.natural.tensions,Helwan,29.85348,31.33166,0,338845.04732437385,3303718.0676768175
ponies.unloading.traffic,Imbaba,30.07833,31.21773,0,328225.45147044875,3328804.2627249197
appointed.september.respond,Madinat Al Talaba,30.0698805329218,31.2025778372128,0,326750.1248664466,3327890.626859079
stages.lollipop.fronted,Masaken Zainhom,30.0227714900692,31.2446286920822,0,330723.84480901354,3322606.30010276
oath.policy.surprises,Massalah Gadeeda (Matareya),30.1278526933361,31.3011785550666,0,336351.05340623896,3334170.564046891
roughness.munched.overcomes,Mashaal Smart Village (Al Qarya Al Zakeya),29.9921253682155,31.1302453469947,0,319636.1219730582,3319384.2303012484
coverage.generally.magnitude,Masraweya,30.02559,31.4755538599608,0,352999.71163618454,3322599.6341906837
trespass.jetliner.sisters,Masraweya,30.0253097522117,31.4755285266559,0,352996.85487409565,3322568.607351357
nicer.vowing.square,Al Mehwar Desert Road,30.0467049406105,31.052000219128,0,312189.7947559904,3325559.6393079506
shack.joked.began,Al Mehwar Desert Road,30.0469865083525,31.052896650106,0,312276.7692683311,3325589.376765373
revised.bibs.helps,Misr 2000,30.0385294804657,31.4389861853432,0,349492.6657261728,3324081.2345319157
stretch.irritate.hides,Moneeb Konayyesa,29.9854945093302,31.1974969898709,0,326113.0179046263,3318545.3179758107
always.autumn.jiggle,Moneeb Konayyesa,29.9853199718745,31.1974144494821,0,326104.7496575448,3318526.0982902693
early.cheeses.limits,Moneeb Konayyesa,29.9851899131216,31.197359956735,0,326099.2651341788,3318511.765862662
crisps.gardens.nooks,Traffic Department (Moroor) - Kattameya,29.9734998844016,31.3899403099976,0,344661.91271364456,3316939.520835828
severe.shepherds.moon,Ommal Square - 5th Settlement,29.9969339091211,31.4320326553757,0,348759.0185475027,3319480.394685584
watched.exists.hazel,Police Academy - East,30.04985,31.44219,0,349818.68757444655,3325331.671070016
stun.quiz.deadline,Police Academy - South,30.03781175961,31.4096158531394,0,346659.4163313637,3324040.688267937
propelled.clearing.gobblers,Qalyub,30.1811926069106,31.1998886060852,0,326685.482271085,3340232.2650169902
articulated.paintings.chops,Qawmeya Arabeya,30.0954394447573,31.2043998025573,0,326970.28468099213,3330720.733693516
inches.slurred.aimed,Ramses,30.0625628432768,31.243251968533,0,330658.78241213295,3327018.611263965
leotard.remotes.informer,Rehab Gate 6,30.0532197420235,31.4902479515033,0,354457.21041055757,3325643.0058003752
lifeboats.older.retina,Rehab Square,30.0546098642732,31.475549863054,0,353042.1748175584,3325815.8669978203
drops.stunt.arrived,Al Shabab Entrance - 5th Settlement,29.9864810603627,31.4181582692857,0,347404.5782897,3318340.311462996
search.sponsors.menswear,Al Shabab Entrance - 5th Settlement,29.9867100543077,31.4179601047389,0,347385.809845414,3318365.954567684
single.blink.gladiator,Shubra Al Kheima,30.1230683786825,31.2456747998777,0,330995.3549774196,3333721.1973803374
weedy.unfocused.next,Al Warraq,30.1211401935204,31.2028945916021,0,326870.0487511549,3333571.6143381684
dissolve.note.slurping,Al Warraq,30.1214146111717,31.2016413828613,0,326749.7762662801,3333603.9320267285
thickens.grace.solo,Al Warraq,30.1213955522732,31.2014468695581,0,326731.00088348525,3333602.114911677
slanting.precautions.overlaps,Zahraa Madinet Nasr,30.0548320477791,31.41320993838,0,347032.1574553568,3325922.2393704746
bluff.rotate.unpacked,Heliopolis Sporting Club,30.0900860735557,31.3157042770026,0,337688.7863414976,3329963.9978387374
ramps.noodle.pills,Durra Square,30.0226022475139,31.0052131270717,0,307631.48692186427,3322965.796788505
alcove.ascendant.scowls,Zayed 2000,30.0194367227058,31.008766217582,0,307968.0974498598,3322608.956212459
crafts.swooned.dentistry,Sheikh Zayed Specialized Hospital,30.0329278545574,31.0033272221028,0,307469.5487270034,3324113.4834498903
firmer.robot.challenge,Sheikh Zayed Specialized Hospital,30.0314252879996,31.0038204941256,0,307514.2172010363,3323946.1052847235
analogy.refusals.shadowed,Zayed 2000,30.0198501422106,31.0083774576705,0,307931.3956043464,3322655.432830559
presumes.leave.verge,Ceramica Cleopatra - Sheikh Zayed,30.0254509289739,31.0169533938038,0,308769.365309385,3323261.87388304
static.tactical.slide,Ceramica Cleopatra - Sheikh Zayed,30.0258810111399,31.0165185368958,0,308728.2485592917,3323310.2717876327
tangible.marsh.majority,Americana Plaza - Sheikh Zayed,30.0282958026525,31.0125004933688,0,308345.349204222,3323584.6551980176
evenly.hatter.marketing,Durra Square,30.0219984576186,31.0043732414732,0,307549.3087824825,3322900.283401383
lavished.third.exhales,Cairo Uiversity Square (Ceramica Prima) - Sheikh Zayed,30.0351802984887,31.0175800096176,0,308848.4849344549,3324339.249326224
guitars.lyrics.lighten,Tara Compound Entrance - Sheikh Zayed,30.0401830534858,31.013919243636,0,308505.0563614217,3324899.888082598
neatly.goals.hoaxes,Al Nozha Street - Street 30 - Sheikh Zayed,30.0419384252555,31.0121071239511,0,308333.6801561635,3325097.4926900505
mimed.flaking.overruns,Al Nozha Street - Al Horreya - Sheikh Zayed,30.044949537064,31.0094213473837,0,308080.48152606207,3325435.755360381
eagle.tadpoles.caps,Sheikh Zayed General Hospital Southside,30.0378829055233,31.007232630814,0,307855.7719902635,3324656.1473526577
rods.smart.activates,Sheikh Zayed General Hospital Northside,30.0405952012418,31.007759821828,0,307911.8495542654,3324955.8993747225
fool.damp.ghosts,Al Nozha Street - Al Horreya - Sheikh Zayed,30.0450761671161,31.0096516874688,0,308102.9382301878,3325449.4048315324
spearing.tribal.subplot,Al Nozha Street - Al Horreya - Sheikh Zayed,30.0458461907275,31.0086347112273,0,308006.3537243345,3325536.4630071567
able.womb.earlobes,Rihana Plaza - Sheikh Zayed,30.0518041467577,31.0035652613197,0,307529.02048764925,3326205.3804676584
picnic.padding.skim,Zayed 2000,30.0196896712705,31.0071296840594,0,307810.7284436503,3322639.740485692
minivans.brotherly.tuxedos,Rihana Plaza - Sheikh Zayed,30.0519266439934,31.0037803742864,0,307550.0001712751,3326218.5963206086
financial.machinery.winks,Sheikh Zayed Islamic Center,30.0282795407685,31.0003091623333,0,307169.46792761155,3323603.3352754684
birdcage.sandals.concerned,Al Nozha Street - Street 30 - Sheikh Zayed,30.0419379131922,31.0123920259138,0,308361.15404913615,3325096.9585438548
flamingo.props.warns,Sheikh Zayed General Hospital Southside,30.0378314886708,31.0075908485577,0,307890.21938374476,3324649.846533456
eyeful.scaffold.crashing,Sheikh Zayed General Hospital Southside,30.0376992015277,31.0069864259705,0,307831.67321545165,3324636.1987359654
gallons.fluctuate.refreshed,Sheikh Zayed General Hospital Northside,30.040448021492,31.0078535429027,0,307920.6037244086,3324939.428223515
shady.resources.adjust,Tara Compound Entrance - Sheikh Zayed,30.040063232379,31.0137175273077,0,308485.3726752292,3324886.9445641185
youths.eternity.fastening,Cairo Uiversity Square (Ceramica Prima) - Sheikh Zayed,30.0354009445696,31.0180257335213,0,308891.89535722625,3324362.9615100073
skid.alleges.packets,Ceramica Cleopatra - Sheikh Zayed,30.0250565709996,31.0173651273227,0,308808.32070829236,3323217.4745231615
cherish.pops.polishing,Royal City Gate - Sheikh Zayed,30.0330609185804,31.0287216620314,0,309918.9667432356,3324085.7696295264
rejoins.yourself.trade,Sheikh Zayed Specialized Hospital,30.0331259199643,31.0031884415796,0,307456.5471014299,3324135.671067267
officials.section.jabs,Hyper - Sheikh Zayed,30.0289213650382,31.0216187762557,0,309226.0002917064,3323638.756076473
shifts.papers.frizz,Faculty of Engineering Cairo University - Sheikh Zayed,30.034032219076,31.0106803586386,0,308180.85117637203,3324223.5422916636
slurred.each.revamped,Faculty of Engineering Cairo University - Sheikh Zayed,30.0340624109371,31.0104187067692,0,308155.67461648304,3324227.327561011
worlds.parsnips.soft,Azhari Institute - Sheikh Zayed,30.0373999942187,31.0093299518672,0,308057.10697906534,3324599.0992738567
tailors.servants.essays,Maahad - 5th Settlement,29.9933479810209,31.4344137021474,0,348983.2850132346,3319079.8292682944
legs.gala.quilting,Akhnaton Square,30.00722,31.41188,0,346830.7147156631,3320647.174521589
elbowing.roof.establish,Al Shabab Entrance - 1st Settlement,30.052434121988,31.4523652094652,0,350803.62792766606,3325604.7505893665
army.slug.commenced,1st Settlement City Authority,30.0521150119736,31.4481476242503,0,350396.5110974212,3325574.8932786444
skate.windy.trainer,Wadi Degla Sporting Club - New Cairo,30.052565,31.426701,0,348329.41535630764,3325653.0132935327
joints.trials.eternity,Wadi Degla Sporting Club - New Cairo,30.052425764646,31.4267321057706,0,348332.2021673135,3325637.540592789
sizes.prelude.bleaker,Hyper - Sheikh Zayed,30.0294325220489,31.0240393311721,0,309460.4375940518,3323691.380343128
cutaway.hobbyists.masts,Hyper - Sheikh Zayed,30.0298154924382,31.0236808769995,0,309426.5984421482,3323734.4264203743
firework.fended.occur,Royal City Gate - Sheikh Zayed,30.0328378219162,31.0290238701775,0,309947.68709964235,3324060.539178217
disengage.heavy.sofa,Royal City Gate - Sheikh Zayed,30.0327433663241,31.0291344335572,0,309958.1700222832,3324049.885910121
brain.swung.culling,Maasara - Autostrad,29.9131613071199,31.2980877192732,0,335699.54116694804,3310380.1015115613
onlookers.clown.loads,CIB - South Teseen Street,30.0165218664855,31.4230335859906,0,347920.77686243656,3321663.229978371
thumb.finally.alarmed,Wataneya Gas Station - Ring Road - Kattameya,29.9865187233672,31.3093820443761,0,336909.8451130694,3318494.31882293
irritable.swells.text,Shooting Club Pedestrian Tunnel,29.983353870589,31.325705557351,0,338479.64099630923,3318120.4322126717
uniform.neatly.guideline,Windrose Academy,29.9795343558571,31.3515927442956,0,340971.258453381,3317660.908070912
splints.received.activism,Total Gas Station - Kattameya Entrance,29.9836318816122,31.366321785858,0,342398.8982752094,3318094.69364202
scrambles.flukes.spaces,Abd Al Moneim Riad,30.0494792257605,31.2319326651924,0,329545.06864574703,3325585.302642909
quit.applies.ribcage,Abd Al Moneim Riad,30.0501168086891,31.2338794067732,0,329733.8701069234,3325653.0694862236
hurricane.deferring.ideas,Abou Al Reesh,30.0285078262355,31.236740764297,0,329972.8595693037,3323253.7784320265
income.workroom.hired,Ahmed Helmy,30.0644877532433,31.2457678697372,0,330904.61338709184,3327228.2350372025
unloads.dialects.bucked,Al Sayeda Aisha,30.0258108580234,31.2571400121023,0,331935.66874810075,3322924.7289556777
trickster.emailed.edgy,Arabella Square,29.9855399997828,31.4299300372527,0,348538.87971345335,3318220.3977282196
manage.snails.bulky,10th of Ramadan (Asher Men Ramadan) Station,30.1524801403231,31.4096102037361,0,346835.80736949993,3336749.5171341607
copiers.fortress.apartment,Awwal Makram Ebeid,30.069560572034,31.3437236020622,0,340356.3467070238,3327649.620576758
careful.gains.deodorant,Basateen,29.9911397822037,31.2812298454394,0,334201.339537201,3319046.887155913
humid.truly.headless,Bank Area (Bonook) - 5th Settlement,30.0169633434423,31.4278493283966,0,348385.9271567066,3321705.7715600287
invisible.asleep.dame,Dandy Mall,30.0604967495841,31.0288132000749,0,309980.2014188742,3327126.655283913
chucks.slices.seagulls,Dawaran Shubra,30.0805214520306,31.2457213311817,0,330927.40051370324,3329005.4048782145
haircuts.satin.fools,Al Matbaa,29.9737719306193,31.2471611485975,0,330885.00216309424,3317171.7306786557
frocks.advancing.dignity,1st Settlement (Tagamoa Awwal),30.0645680703631,31.4491700747501,0,350513.8067480214,3326953.722024243
sprinkler.displays.boost,Giza Square,30.0161698408432,31.2115695850946,0,327523.901705601,3321923.9554498657
depths.career.iteration,Haram Marioteya,29.989746838402,31.1494126548221,0,321481.1436630564,3319090.5780230872
remarks.scouting.forehand,Haram Marioteya,29.9899100031506,31.1493597515656,0,321476.3314790086,3319108.745160504
hillsides.defeat.caravans,Haram Mashaal,29.987797087682,31.1437503781223,0,320931.3293108409,3318883.3095866544
iterative.sloping.down,10th District (Al Hay Al Asher) - Nasr City,30.0489101735107,31.379039740357,0,343728.3850287357,3325312.1101972186
frozen.cross.clenching,Maahad - 5th Settlement,29.9933080736892,31.4345087947993,0,348992.3983903754,3319075.281047309
beaters.since.behalf,Kattameya,29.9749891511578,31.3948998856308,0,345142.7851269007,3317097.8656443483
tens.saturate.sharper,Kattameya,29.9748705300906,31.3948905685086,0,345141.7020505745,3317084.731503479
composts.waving.unclaimed,Kattameya,29.9747694312716,31.3950092392239,0,345152.9958575993,3317073.3664540034
uppermost.dripped.limes,Kattameya Church,29.9822092746217,31.4168600275311,0,347272.78544940747,3317868.6024772697
crowbar.engineers.narrate,Kattameya Church,29.982211547934,31.4167701375537,0,347264.11603376875,3317868.97421671
imitate.socialite.receiving,Al Mahkama - New Cairo,30.0043762163161,31.4257488174185,0,348164.157978976,3320313.5320863156
return.downhill.inhabited,Mamaleek,30.0096798386892,31.2260197211973,0,328906.5531003749,3321182.952978551
scanty.thinking.reception,Al Manial,30.0282703857408,31.2242392490937,0,328766.76474648237,3323246.101746324
likely.bookshop.friend,Al Manial,30.0283780753934,31.2242382995907,0,328766.85835405387,3323258.0389865446
readjust.coast.nips,Mashaal Smart Village (Al Qarya Al Zakeya),29.9920161421372,31.1300706879152,0,319619.0730800021,3319372.39893668
albums.protect.pleaser,Lebanon Square (Medan Lebnan),30.0594651,31.1933235,0,325839.72774167266,3326750.277454464
melons.kilt.without,Lebanon Square (Medan Lebnan),30.0598974389449,31.1926574666171,0,325776.2700683828,3326799.211286469
motion.utter.beaker,Al Mehwar Desert Road,30.0480031469004,31.0526960891988,0,312259.3475489618,3325702.3912805608
treble.ascendant.drummers,Al Mehwar Desert Road,30.0471629781919,31.0516223009881,0,312154.21671011474,3325611.029372574
torn.refilled.hulk,Zahraa Metro Station,29.9950975,31.2312493,0,329386.0495123643,3319558.9206510447
realm.studio.works,Zahraa Metro Station,29.9950460423207,31.23118568693,0,329379.8243540275,3319553.3121043816
skipped.file.commit,Moneeb,29.9851809771853,31.2136696320902,0,327672.9027149726,3318486.135181671
fight.taster.rehearsed,Moneeb,29.9805574126609,31.2128969366117,0,327590.3582857975,3317974.8447479345
names.presides.marked,Moneeb,29.9879160864651,31.2147478576687,0,327781.6584093736,3318787.6599440183
photos.convinces.grin,New Marg,30.1629694061815,31.3389902924034,0,340050.68705883034,3338009.055342195
skidding.kitchen.banquets,Al Remaya Square,29.9909376,31.1268193,0,319303.42049417895,3319257.979746287
blotting.grumbles.rising,Saqr Quraish,29.9866241331743,31.2888076349581,0,334924.9563254271,3318535.4631174547
dolphin.best.disbelief,Saqr Quraish,29.9865074434213,31.2884130878824,0,334886.6963585401,3318523.0985224275
table.inherits.rationing,Salam Nahda,30.1555046472101,31.4094517922161,0,346825.2250760032,3337084.94211057
fine.sleep.initiates,Zahraa Madinet Nasr,30.0546790050254,31.4130089114005,0,347012.54044915247,3325905.546501948
wasps.fork.contact,Zahraa Madinet Nasr,30.0509568610895,31.4061567374602,0,346346.1505046235,3325502.205937482
thus.inversely.heap,Police Academy - North,30.0534397163979,31.4133961233609,0,347047.96752187214,3325767.677770134
debating.finishes.wager,Al Shorouq Academy (Dorra),30.1190585349726,31.6044315194532,0,365554.96004734153,3332799.8479340547
