Route_Code,Vehicle_Type,Route_Length_km,Vehicle_Capacity
rSzg2M_8gM0cX-PnDBpDS,Microbus,28.0235985520075,14
mArLEgVOmRmk2qjpXCcyb,Microbus,7.85755934593421,14
NpVyB3A8oXLi3GfGFKSwW,Microbus,20.9754857605698,14
NvP4fRLg68f35n6CvEdEj,Microbus,15.6659438633111,14
rIW1na7aSBeUGKSkhuuGI,Microbus,6.37425062526946,14
bIbrbTpxCAep4mS2L2FoJ,Minibus,28.3080555016724,33
xQ-gNexveTXTu9hyB09su,Microbus,9.72616675813893,14
THrQu8qlfqIVjyIOU9nsp,Microbus,6.21067739765013,14
Ytv0dFG7V3erHcHr8CQG8,Bus,17.9111701966443,49
HgOOTYudP9JvGMJLgyyjz,Microbus,5.98577359373218,14
JHK6gWh4wxS5zteB3hxbW,Microbus,6.41662753130836,14
Ytv0dFG7V3erHcHr8CQG8,Bus,18.4436571297794,49
OZAAPeChjNCYfhRh0ytYa,Microbus,23.4607012501897,14
a857emSd0Eg9_C49Uly1i,Microbus,29.550273620843,14
r3Rn-Eht_A27WHh3b8Zn0,Microbus,9.38286232444071,14
xP2sjSYD1lMXW6ZUlUVOe,Microbus,39.3592395013342,14
EdxCXX3s8ILq_VMt8162G,Microbus,9.29292005434433,14
nPQFHmEKjUVtIvFp4H1KK,Microbus,44.33423901226,14
24kdxuuUjA0qtjg6P-OPh,Bus,18.0402381513621,49
B31s4JolfJ0z-HLdNoXCR,Bus,16.3166207181141,49
C6RjvuOaE6Jy7WRZtUxaM,Bus,16.684496117976,49
n4ilqcRQ9yJVFWs-xSz-D,Bus,24.8959947420344,49
ne9Df9bfGqa0RrCaPqNTA,Microbus,8.6211096445895,14
lFki0psvWKrqJWc6Qz6PR,Microbus,26.7474091421768,14
YOUm7rdzNVY6LFG9JKpHr,Microbus,17.0296621127139,14
BTapayFKafajyYHQLI30g,Bus,15.8064452866423,49
4AnLqrfTx4EzrhVcahl7F,Microbus,11.491168737824,14
2kavxuzVoPAIs0Zo7SkfI,Tomnaya,6.80929840646329,7
ijoblexYmIYN_Bo_iD_Wg,Bus,15.6274498077416,49
PNtTPVJcmDWclAFZdvYD2,Tomnaya,4.32726658907893,7
VcyJ3Cygkrd6BpKY5hhzC,Microbus,5.4363518348501,14
GKwSUuezWdV45Rd_Qtady,Microbus,26.4134673355052,14
IcpqTJSZNZXngGCgzW0-u,Microbus,6.57963722034238,14
e1xAb2o6cgzGY9iNvA5aG,Microbus,33.1036219530076,14
f_ndpqhZbBLRF7rSyRerB,Microbus,13.3792847185543,14
CBxRb0VoXyLWRjw97cRXJ,Minibus,22.694797054127,33
YiqckBVvySeTMxSuhIb93,Microbus,13.5461308712826,14
HRIoKLqyzSuLF2TLVXtja,Bus,25.3034395172523,49
5l1G65qweO5GdBQpfy1EM,Microbus,19.7511362045777,14
LwkV1eodv1ID5E0MVkEGV,Microbus,38.1457291365768,14
ldy3O2UlQPWYA4Jj8vJgN,Bus,14.0378264987717,49
Nt3X7K8xH9fN8xUI0jtsl,Microbus,6.68263576707993,14
4AnLqrfTx4EzrhVcahl7F,Microbus,10.4399759548969,14
nQKW52Ox3zlyelPVrnuvw,Minibus,30.6202467223764,33
CA6mMAtKLFlrTaQ4BiGcJ,Bus,19.3328367533899,49
LwkV1eodv1ID5E0MVkEGV,Microbus,37.8928921742003,14
ejAVozyP784n-DqXuiW2U,Bus,12.4955179520637,49
ej2ohQ-P0kTk-y-6MwMbM,Microbus,31.9436927524406,14
t-VkUnvixIVORTzsevcAZ,Bus,10.336733542428,49
VP-_HJndaq3LK1Y8sWnFm,Bus,19.8150740955033,49
IRzkagIluHAKgsFxr9c_Z,Bus,15.7420963635428,49
Hu_E85mwGGhJHvFmWrLch,Minibus,21.6826682615811,33
TIlnDqafo-e2AVr35QCtj,Microbus,9.0286834028104,14
Ogi2rh_OlSM2h_wvvLGkk,Microbus,3.02074797188666,14
oq0Kd02t351SYBTGRu4mX,Minibus,23.2798991196286,33
pHXU8x5lS5GcVfRS1nUfp,Minibus,18.2795425528002,33
2NGKDEeZqTOn-h078Hniy,Microbus,35.8399152933773,14
HRIoKLqyzSuLF2TLVXtja,Bus,24.0313327026186,49
_kGwgRC-pycvUmse6VVvU,Minibus,25.2358930370909,33
2nunj7L0d16GI8GHhNASo,Microbus,23.5128313923417,14
e8XSHfUauPfbEm5GI8uZB,Minibus,23.7283055788175,33
iSJquE4a-hnmErov1zOQm,Bus,17.1155849286055,49
fPRBf1K3K_qq6lfyMtz0d,Bus,23.8401060247319,49
_kGwgRC-pycvUmse6VVvU,Minibus,26.966797009725,33
EvrZ1dQ_nxwknC6nlhifj,Bus,16.8657915017732,49
NZajXqCpAk_GgbEGzIBG1,Minibus,45.9067320116256,33
tr5C-Vao_XTCqFPXm-mE5,Minibus,24.3338313631463,33
T7BWm7IBJwclTVfKGA8P-,Microbus,6.441642824736,14
2NGKDEeZqTOn-h078Hniy,Microbus,32.739027798369,14
31lxQf5nIa80ffeAkBjMH,Microbus,16.2153586109477,14
ZGjX3QoD_ctqk3lvYrKDL,Minibus,24.6106323254199,33
XEvmtqv39IKsFQIslODQ_,Microbus,8.43977766282438,14
Imw9VlP3uLpN1-7pXr_Qe,Minibus,24.8902541608392,33
CTA_1025,Bus,41.2672667985429,49
tr5C-Vao_XTCqFPXm-mE5,Minibus,25.4234078953731,33
6HiNrwyzAw5JGPUdaty-0,Microbus,4.46189037003787,14
mrJT7Y9lx0AZq-7wl66cW,Microbus,24.5977661823173,14
Hjh1uRXEyzV0t-_S0vjaF,Bus,16.4102920181707,49
5KspV5Hlbm-No0kYZeowS,Microbus,23.6827385317678,14
NrOaoQJmSjyW5uQtfFt7p,Microbus,11.2065051193446,14
mNmLsNHPMlBfFhZRjrgK2,Bus,36.9765711545881,49
fuicPDe5V7A7QVMdRss5o,Bus,31.5867944607072,49
rkJxL56Q3OKc76Ff6Pg8s,Bus,18.1079435427433,49
-6XpwB9WWYaBpVKpKkJAA,Minibus,32.123272697039,33
VGaQYovXuVb6WPYilc6D0,Minibus,22.2384614150729,33
ObwRVHlKZ6bJ0sY57ADgV,Microbus,27.6787524419132,14
AYG5Jeb5RQthuAg3x6gL_,Minibus,35.8806626491468,33
I30E1wTMc3MAmoOQniW3h,Microbus,11.0788469359133,14
qF9eq082_adr4tlPXHbat,Minibus,27.5550043691129,33
koG8Hv7ojxwoLFo8eXvTW,Minibus,7.62811564468969,33
nfGw_AtUWg704oRknN6oJ,Minibus,36.1304948989056,33
fuicPDe5V7A7QVMdRss5o,Bus,38.0265803382533,49
jAkc2JP8TWQ7cm1sx3V2V,Minibus,11.5749496401845,33
ZpjJfGT2XablwK9bPaDxE,Bus,37.1953356223075,49
5KspV5Hlbm-No0kYZeowS,Microbus,27.4077290751688,14
ynTk2w8k0i45iT5CkTzX-,Microbus,3.51042294598175,14
vWaavZmYB5sbQzR2d-U_U,Minibus,34.1617398373592,33
D2cZnF4D57su9lDHL4c-h,Minibus,41.0818234750362,33
D2cZnF4D57su9lDHL4c-h,Minibus,44.1778669872173,33
FugP1Vj46_hKrrCUcBN5G,Minibus,35.6500800417214,33
W4XrYxIpaEVrO-aOQjYMS,Bus,40.1351831246975,49
15BSVKWwvsIQTR_rWUxzo,Minibus,18.1748343725077,33
FugP1Vj46_hKrrCUcBN5G,Minibus,37.3579317232265,33
vWaavZmYB5sbQzR2d-U_U,Minibus,34.0003299129845,33
wTMLwyykgGKLFW3yYaNnx,Bus,21.1642690735484,49
2GAYQWfWuEdIk5hhjFe2Q,Microbus,8.93914753174182,14
mFhgyri40omCemrCH5KSb,Bus,48.0471455621238,49
2tYSJSKAX45ZXdXge4fde,Bus,33.4864862283385,49
CS3b3rHHRUxTf_IncW5DA,Microbus,33.98969440092,14
fKnTlCkWALIgjxXU63NNV,Microbus,7.73970985602864,14
NCUBbHH_QGjf1q-0X1YC-,Bus,23.8222670767609,49
a4gnGzOuEjFFXiOYfTYg9,Bus,21.5868671869007,49
qF9eq082_adr4tlPXHbat,Minibus,27.7387018077448,33
JiIqBjX2_cEbIJ6DrqtzH,Minibus,40.1045371357651,33
2tYSJSKAX45ZXdXge4fde,Bus,32.5452802870132,49
bxHMMd-JyQtEEVzZqhYxF,Microbus,3.0800191248066,14
eVbAOGbA9hx7lvF6qbJse,Bus,23.1339102495861,49
h7v0GKemY5eE-eh4q1KCJ,Bus,19.6953241059955,49
-6XpwB9WWYaBpVKpKkJAA,Minibus,30.2966372988019,33
OZAAPeChjNCYfhRh0ytYa,Microbus,19.829694948124,14
gD54eeIS5drTlju1bVuOq,Minibus,32.6742782434285,33
gD54eeIS5drTlju1bVuOq,Minibus,32.1241897515314,33
9HZEMuRNsQzN9flynqhET,Microbus,6.65449344544134,14
YFvdbCU6C-OUVsvdiECzT,Bus,26.5800910000976,49
WcBUjkdX_6SJfXXGp00S-,Microbus,13.6157271069627,14
RRrzHlEEvrgMUl0VtGTmU,Bus,30.9165610039277,49
W4XrYxIpaEVrO-aOQjYMS,Bus,40.0307076515777,49
lnb3vDxVc9ZLbejDbwGIm,Bus,21.2579407086812,49
DC_H6AbB75qp51RmOSCrt,Bus,32.5167049201538,49
vffeFh9VQdtrf4m7w-fNP,Bus,13.2367522731424,49
4xLmOtIrO8HsH5BVeVgIZ,Bus,34.518142559683,49
4xLmOtIrO8HsH5BVeVgIZ,Bus,34.6810875695185,49
JHK6gWh4wxS5zteB3hxbW,Microbus,5.89632831946713,14
Sox8uyw7SKydjtBoCTZlF,Minibus,40.5381156004296,33
aCYYi5ZrCwjmU6CuJ-peQ,Minibus,35.5796519912779,33
58ec_pyCB_Gbm8WqhvAx2,Bus,38.1035393759329,49
dGZEosc821pSF0MGiNb76,Microbus,4.88220575028614,14
0mQ8cT0ZE81ogwfFKHdrc,Minibus,20.081148379661,33
tywNfVmg7Vw0gAzy8NLvu,Microbus,27.0906796518959,14
jIXHYKt1q-bq46OpP9z9c,Bus,29.7119698600784,49
tVSIeyuK_trcKCgwVwM1B,Microbus,11.553418282242,14
DC_H6AbB75qp51RmOSCrt,Bus,33.4508826882106,49
k_9mWTTJJol46IWykMhrV,Microbus,7.9355964160187,14
JiIqBjX2_cEbIJ6DrqtzH,Minibus,37.6956181337068,33
RNWAMpjdKYvRHnfD_wR27,Bus,10.0240014499279,49
cWtZ4nvWgHX7RWH24OAA1,Minibus,35.390775927265,33
nf1dT47KvJP9Y2TD0As54,Microbus,14.8617995876777,14
yonpH4_SVRs1MuN6Ixc7i,Minibus,27.8703457314298,33
Hjh1uRXEyzV0t-_S0vjaF,Bus,17.1237724205466,49
-nJDno82fXTeOuqXP8Q3H,Bus,25.0879446600993,49
mFhgyri40omCemrCH5KSb,Bus,41.1563503397774,49
vPervgwLcUBlBEEYI5p7Q,Microbus,18.8586110489962,14
x0MiBbZzr0WNjON4yraWL,Minibus,23.1230685069335,33
RrZM9uyp0vcL4KFiRiurP,Microbus,16.9196627632238,14
3WAtjq7S69P9s8WhLOr4f,Bus,22.1863628182839,49
Sw7KMUZPTGb_ZDHt4D-yr,Minibus,19.0702933155107,33
BV3Lpd-u_IqoQTTAGrXsT,Minibus,24.2105398903372,33
0jLSq_tyEzhc61dHzdRo5,Tomnaya,4.77382277153287,7
_MAgxE7pFZU2v4vAiDGuz,Bus,23.112187867138,49
l-EKz6sq8PlM9bMdDXqUY,Microbus,20.651177684682,14
PWCFW_a8c-PDr7QO6PoJe,Microbus,63.8516864530492,14
NZajXqCpAk_GgbEGzIBG1,Minibus,45.5719547256833,33
YFvdbCU6C-OUVsvdiECzT,Bus,33.580249989551,49
aCYYi5ZrCwjmU6CuJ-peQ,Minibus,36.0111144274392,33
zRAXMgMRMVRhmAULPLo0R,Microbus,2.96411156912792,14
dzCVUSS3MpR4QRQ6vLCn5,Bus,27.170976110493,49
RrZM9uyp0vcL4KFiRiurP,Microbus,16.1021706590714,14
oq0Kd02t351SYBTGRu4mX,Minibus,24.0986232321136,33
VP-_HJndaq3LK1Y8sWnFm,Bus,18.5553579321834,49
e38x78tDVvSYikf-K2XLZ,Minibus,20.7286798640456,33
Rid3J784c156sibqnTGhS,Minibus,15.5013249599123,33
wz-ZLxXwobCpZlLGOs-nJ,Bus,22.7287470187677,49
j7UPthklnvwZzR-_G5yRe,Minibus,19.2071094514812,33
yonpH4_SVRs1MuN6Ixc7i,Minibus,26.6101789620162,33
p3-8qu3UivDvTp0cckEVG,Microbus,2.27974975773557,14
tOuRwi8SSInQQJ7Kbq7O1,Microbus,16.2092099814504,14
wz-ZLxXwobCpZlLGOs-nJ,Bus,30.0147328401227,49
qQ8CZf6wkbvSMMGKizEwd,Minibus,18.5422246948682,33
Sox8uyw7SKydjtBoCTZlF,Minibus,38.9269305556726,33
lXdhO5SFzPueut3URDvPn,Bus,22.3183254541797,49
DfiU0lrz_ql4vTYVNSlmz,Bus,13.1883168965542,49
3Dt_GqyHPoLGPo1ZegcTc,Minibus,33.3696653316573,33
utymBvr8ZF897oTW9pDue,Bus,12.6968586769546,49
cSajDgx0bM1XDy4LLTYL4,Bus,21.8124549172291,49
db_dOwMf5RFl45eluXu_7,Bus,15.2026941291131,49
wGCNj9b51EYHmlNiQLQOJ,Minibus,22.5226758560004,33
aWV3f3TuFNL4Wo6tZP7KU,Bus,17.548294277303,49
VGaQYovXuVb6WPYilc6D0,Minibus,25.8332863669068,33
lXdhO5SFzPueut3URDvPn,Bus,24.8472809197671,49
L1rMkXC2KSeHo-lMhLN3w,Bus,43.9554482285288,49
0yN0f3emwwLcW287INPnm,Minibus,28.2753927419115,33
CS3b3rHHRUxTf_IncW5DA,Microbus,34.4874930728682,14
mVQ0zufyJ93lZbi9DOTdP,Microbus,10.99013703005,14
Y-YHy-wjklAYFa_6LghGz,Bus,26.1907851145343,49
nf1dT47KvJP9Y2TD0As54,Microbus,14.9194959475007,14
jIXHYKt1q-bq46OpP9z9c,Bus,31.1789083050503,49
L1rMkXC2KSeHo-lMhLN3w,Bus,40.8760774668496,49
fS9OIlGI6L05UA_VqIaSd,Bus,29.0878670339704,49
cWtZ4nvWgHX7RWH24OAA1,Minibus,35.0817235812986,33
58ec_pyCB_Gbm8WqhvAx2,Bus,39.3111132332206,49
AYG5Jeb5RQthuAg3x6gL_,Minibus,34.4409071828456,33
LpHLg1FZnH9OcBTFfVwEs,Bus,27.6610202410702,49
nQKW52Ox3zlyelPVrnuvw,Minibus,28.4864024929151,33
uSqPGMEHwN2LcA-Dx8IDf,Minibus,31.0177800107676,33
y2pNkYKdwmq-DYYWpGD5I,Minibus,23.7430154896747,33
Llp_ydR2tscD940jXryQU,Microbus,24.9687526436743,14
CT0zYWqMQPGAbKnQfzLyJ,Bus,19.0605442427989,49
ghUS4XUgfmpDNLCwwFfTq,Bus,20.0451703625871,49
sIt6Ay8Ghb65PsqmDHyii,Minibus,25.1117105604006,33
IRzkagIluHAKgsFxr9c_Z,Bus,17.9243657207667,49
wTMLwyykgGKLFW3yYaNnx,Bus,20.8923386016569,49
Z2RSwdOqb-nYzFdq9dXUL,Microbus,9.00987709193575,14
_u0ElwgPPD4gErsOC9Dtq,Bus,19.8793259975616,49
KZbzaf9cmgAB7KuFCo1MM,Minibus,20.2390443577131,33
Llp_ydR2tscD940jXryQU,Microbus,27.8944101249253,14
rumnfrVLyA8ZA3JpTI5Ef,Bus,17.9197070261442,49
uVXNDIyKAilRBZ3n92UQo,Microbus,30.4633527899848,14
NsRadhTyf0r3kiWFf6VpA,Minibus,25.2100759807896,33
L461chwDYnuXmkCJbl1Zk,Minibus,18.6914512708117,33
RpY93UNxhi5boOQu37j_C,Bus,26.9709638346607,49
3Dt_GqyHPoLGPo1ZegcTc,Minibus,29.7055458158481,33
r_aM8g8hbeCg_QnsOQXZh,Bus,24.7193835202262,49
_u0ElwgPPD4gErsOC9Dtq,Bus,19.3180642694966,49
e8XSHfUauPfbEm5GI8uZB,Minibus,23.8289031337499,33
u02rskAm9s9jHxaOs9NhQ,Bus,17.0661040595706,49
sIt6Ay8Ghb65PsqmDHyii,Minibus,24.6729271073938,33
_MAgxE7pFZU2v4vAiDGuz,Bus,21.9163064183561,49
7rXRm-ODpC-4pUd0AdZcX,Minibus,42.1260199394035,33
NrXQrpcK2JA_IC7xpHfNm,Microbus,34.9977092847406,14
NvJsbLXSZ_OQTMe4A0Re6,Minibus,27.3129644468191,33
JEYUgjN4DNooJRg88uMnU,Minibus,16.049669612005,33
e38x78tDVvSYikf-K2XLZ,Minibus,19.6119642450394,33
NsWlr8t2byZcKwm7hf7UI,Bus,17.9334308596674,49
LpHLg1FZnH9OcBTFfVwEs,Bus,26.2809694527682,49
xniqp9cSgkWVk0k63CbZl,Bus,19.4539763245806,49
9utw1A6O1TUOZSdVJXnIN,Bus,24.3434630061967,49
N6IzAQa5E4U9mP-CLry9g,Bus,23.9964160799107,49
I0McnHOUOXtn5nXDvkIuT,Minibus,29.2226146544111,33
yCzCB9uoQWDH4YDGoPa9W,Bus,45.3676915051417,49
nPQFHmEKjUVtIvFp4H1KK,Microbus,42.2030519596423,14
4cp78uINFpGWUO3lvHpAX,Microbus,11.7487860472644,14
bvWwmlVRmaOh17E4NPADx,Minibus,18.4077771945459,33
CBxRb0VoXyLWRjw97cRXJ,Minibus,24.05973200322,33
VG85-qS5arY-IxZ4UXiop,Microbus,20.802940187696,14
7ZNJgilomPVVQdSvyInsq,Bus,17.3846090402516,49
oVLz5uMkzuzBcOtlii3MM,Microbus,3.50342511820261,14
x0MiBbZzr0WNjON4yraWL,Minibus,19.3575252818764,33
mACiG8_tUrwcPtvZXP8Od,Bus,14.3545955627036,49
Rq-eMK7w1Ht-mDd-Q_JC8,Bus,28.5397023874521,49
EvrZ1dQ_nxwknC6nlhifj,Bus,17.8561624153338,49
igaGwMdEQ1Rm4tT_CEE2b,Minibus,21.3285767367545,33
kmJvmozOqYl95wRijRLnL,Minibus,18.9313899777616,33
BV6LVVgDgSW-cSt6IkTzS,Bus,24.4947506668681,49
igaGwMdEQ1Rm4tT_CEE2b,Minibus,22.6252872995896,33
KRWhc98g65P9U2MM4fs0A,Minibus,22.5928327166393,33
L6PArmxc9NFPD2d0aCCTb,Minibus,25.4943370010237,33
DtLLG0DY2SgylTir-e5kd,Bus,25.353245340302,49
gcVLDRuFTONiBOvli2aQ8,Minibus,23.835874525037,33
L6PArmxc9NFPD2d0aCCTb,Minibus,23.9841902118716,33
yyGnaQQgQqV2mgxb-3iuX,Microbus,4.43708785955273,14
yyGnaQQgQqV2mgxb-3iuX,Microbus,4.49037570811203,14
BV6LVVgDgSW-cSt6IkTzS,Bus,31.0807318057163,49
WOzJvSlqkyu7lDJGuDjA2,Minibus,25.897000496011,33
Vdn0kVuba4a9LxwlhEGiJ,Bus,11.0134030462773,49
epRYw8BYwgHH-RcYG5VZR,Bus,23.8587927803933,49
AsBiwEEcVj3jrx8lh9jms,Bus,12.3896251767972,49
epRYw8BYwgHH-RcYG5VZR,Bus,23.2899492391878,49
F-huxTOsiGcnkweRGwZg8,Minibus,24.6193404512398,33
jChkkQK1HtN-5QMYcjlUu,Microbus,10.0247268045517,14
LTPSVqGzJYucn9U0WTWQz,Minibus,25.4820177145292,33
GxpEPsh9nVdgjod-tsOkv,Microbus,26.0550156662003,14
dzCVUSS3MpR4QRQ6vLCn5,Bus,35.0703462226836,49
nfGw_AtUWg704oRknN6oJ,Minibus,37.2806027337807,33
N6IzAQa5E4U9mP-CLry9g,Bus,25.6425672174517,49
v3r7iBOk8eP_u6GCz6kpD,Microbus,7.14661954011203,14
luITCTGk3nUs1odvaqf3p,Minibus,10.7089374308442,33
WOzJvSlqkyu7lDJGuDjA2,Minibus,29.1192787512147,33
UqNUrY5nD-HVKa4Wl0Fi3,Microbus,8.17224578612798,14
Rq-eMK7w1Ht-mDd-Q_JC8,Bus,29.7979603756231,49
OjdWYHiltgq6kjdcreFCA,Minibus,19.6381399330665,33
tg7Ig_oSMPD5Nr6tlRuK4,Minibus,41.6501315135424,33
zoG2ixCLqw8Ytm3UpbKCp,Minibus,29.7190948135112,33
OjdWYHiltgq6kjdcreFCA,Minibus,21.1839933218919,33
Rid3J784c156sibqnTGhS,Minibus,15.1276601188283,33
Ad2qtlLVDY6f99l6Ca-O6,Bus,27.9338337868362,49
S7vV1gLrYMRDA3sRxXeNY,Bus,15.363564223285,49
Ad2qtlLVDY6f99l6Ca-O6,Bus,28.207817283478,49
DfiU0lrz_ql4vTYVNSlmz,Bus,14.9769254721172,49
tg7Ig_oSMPD5Nr6tlRuK4,Minibus,42.2474441631261,33
2Wxf2h2nrj2e5sjOpMram,Minibus,29.6368066206813,33
PnnpvX60X8WaRSAtq6_q1,Bus,36.8352422554,49
PnnpvX60X8WaRSAtq6_q1,Bus,33.7583960477766,49
iSJquE4a-hnmErov1zOQm,Bus,21.3165137876155,49
MM_NA15,Bus,14.3369226321157,49
2Wxf2h2nrj2e5sjOpMram,Minibus,28.2247669838642,33
9vBFhlX-T17hM_HD2xuxr,Bus,30.5501760039376,49
EN8O17ndwKGdqbV4Vemgm,Bus,23.6778492437055,49
zoG2ixCLqw8Ytm3UpbKCp,Minibus,27.3539389456021,33
y-_-0L2mPQ5hq9U3U_Nk3,Minibus,35.2314548058757,33
E5kbHujl_1NdyyZVDIILb,Bus,25.2198994563248,49
MM_M7,Bus,23.8760545389941,49
x_4y4YL3AYRZ74nIC-NQV,Microbus,38.115553195741,14
2teNSAc0dVegVu5GOxcn-,Bus,40.0655893048367,49
y-_-0L2mPQ5hq9U3U_Nk3,Minibus,32.1141170863184,33
GRN_G2,Bus,49.005388554444,49
GRN_G1,Bus,45.5125945952328,49
MM_M7,Bus,18.5937810794658,49
zZOoW5YGvB9BYblSit-KB,Minibus,27.28364921091,33
JFURIfkSZvjnSzWLlUZ65,Microbus,4.89810753112821,14
E5kbHujl_1NdyyZVDIILb,Bus,23.5068134595556,49
PcRD7pWWkA7PIAqxPtQKe,Bus,16.6107013767308,49
J_PqoU-hjIL1h8F626aNF,Minibus,36.8863653989234,33
x_4y4YL3AYRZ74nIC-NQV,Microbus,38.6873058035611,14
H0VZrZgURbduJqQJM_OjZ,Bus,38.9722834517645,49
-nJDno82fXTeOuqXP8Q3H,Bus,32.1394073435573,49
H0VZrZgURbduJqQJM_OjZ,Bus,38.1860476595723,49
fS9OIlGI6L05UA_VqIaSd,Bus,29.0837054057147,49
PcRD7pWWkA7PIAqxPtQKe,Bus,13.4434663642755,49
uSqPGMEHwN2LcA-Dx8IDf,Minibus,31.8704956498776,33
J5A7VH01y0jYe8-oy58XV,Bus,38.0009750705631,49
GxpEPsh9nVdgjod-tsOkv,Microbus,26.5095105767811,14
8Evj6WpZuMv4pgAH6uHVo,Bus,15.2165496978556,49
MM_M20,Bus,29.0530213093902,49
MM_M20,Bus,28.6871404759234,49
MM_M11,Bus,34.5800044241778,49
MM_M10,Bus,40.1634234614049,49
MM_M10,Bus,36.1545648981571,49
MM_618,Bus,46.5949314421508,49
MM_381,Bus,26.0353077954484,49
MM_381,Bus,27.5428475797904,49
MM_111,Bus,21.267677564041,49
MM_NS9,Bus,34.3478714173531,49
MM_NS9,Bus,33.0532155429928,49
MM_NA18,Bus,26.2369568600801,49
MM_M9,Bus,37.7165061646501,49
MM_M9,Bus,34.5961285664032,49
MM_M8,Bus,38.1831062763629,49
MM_M6,Bus,38.5970188475315,49
MM_M6,Bus,35.9182799448744,49
MM_M5,Bus,32.4468433266217,49
MM_M5,Bus,36.785345984892,49
J5A7VH01y0jYe8-oy58XV,Bus,36.8850110543478,49
2teNSAc0dVegVu5GOxcn-,Bus,41.3964185364948,49
NsRadhTyf0r3kiWFf6VpA,Minibus,32.4821289442526,33
Bp6VC-w4hVf07QNNC-TUQ,Bus,24.6176186518706,49
wYawpUlAxZrHlVxizOLid,Bus,15.8005770987127,49
lvMyRSGX-pAwdUcOqYZqG,Bus,26.152755402824,49
mNmLsNHPMlBfFhZRjrgK2,Bus,35.6939453453759,49
7rXRm-ODpC-4pUd0AdZcX,Minibus,44.3221825262046,33
LTPSVqGzJYucn9U0WTWQz,Minibus,25.7998687284088,33
ObwRVHlKZ6bJ0sY57ADgV,Microbus,27.1218498442382,14
63Gw347SsNx2agQWusD3h,Minibus,37.1062746834836,33
63Gw347SsNx2agQWusD3h,Minibus,37.6153378558984,33
5CqnnGEDncnHS7HZkkGTj,Minibus,29.2882073163094,33
jH8jIzX99Uq4NH-UZS5XF,Microbus,15.4110173161924,14
4P_RC_FgHuWtFC8yoCbgz,Bus,18.8954806839238,49
SI9aO3R9Vl4yBxUdPoO7K,Minibus,17.4514788108649,33
-jATAbzzhiwEzrFjPHt6K,Microbus,29.7469738625578,14
GHSOgF6amUGK8ac9n6HDF,Tomnaya,10.9233043801949,7
KJH0c5fBJqypfRMmg6cgr,Microbus,29.3874065446321,14
koG8Hv7ojxwoLFo8eXvTW,Minibus,6.69719104700256,33
jZkmaAxA5oIPfa38GBCb4,Microbus,32.9771281660808,14
Gqw2d9u5JudgWrjkgqYyp,Bus,56.6589303926529,49
mNGL6lCQQ9K06QNEu7j30,Bus,55.8110093696927,49
Gqw2d9u5JudgWrjkgqYyp,Bus,54.71236266923,49
vIZc_NqGmEsfVnt_8xfJk,Bus,44.1442279235749,49
9QEgiYRqSJG3yn7EsBdHn,Bus,40.2646129502841,49
yViPvJ7FZshnCp-M3BzAp,Bus,54.6665457812884,49
UhZhDEe_pYSBJb1XmUdHn,Bus,43.3799899516678,49
su06bTr5aMUAnkdk3YTAJ,Bus,49.0003067022389,49
vIZc_NqGmEsfVnt_8xfJk,Bus,47.5084442169221,49
9QEgiYRqSJG3yn7EsBdHn,Bus,39.7615351711013,49
UhZhDEe_pYSBJb1XmUdHn,Bus,51.1987249331493,49
su06bTr5aMUAnkdk3YTAJ,Bus,49.946970086038,49
yViPvJ7FZshnCp-M3BzAp,Bus,53.6838224064549,49
SCvq5Y3ce2b14_12Ytq5U,Bus,55.0901736129779,49
SCvq5Y3ce2b14_12Ytq5U,Bus,54.6930679790942,49
mNGL6lCQQ9K06QNEu7j30,Bus,59.5117739758002,49
